chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
8	42550000	42575000	8	42650000	42675000	0,255,255	332	168.796	159.325	177.953	175.55	6.94121523662e-15	6.76167603689e-15	1.03733439935e-14	1.2095059162e-14	2	42550000	42662500	12500.0
10	103975000	104000000	10	104100000	104125000	0,255,255	327	134.129	155.258	168.254	176.024	1.93482651516e-27	7.02199041131e-14	1.09411509664e-13	1.25687853316e-13	4	103993750	104112500	25769.4101601
15	67750000	67775000	15	68100000	68125000	0,255,255	325	177.721	147.54	143.001	204.977	1.8289198284e-13	5.16138561837e-27	1.46283522557e-26	0.000334220997784	3	67787500	68120833	30046.2606289
17	73600000	73625000	17	73725000	73750000	0,255,255	321	168.299	158.179	164.184	199.145	1.04317266813e-12	9.60275528e-13	1.63050810783e-12	0.00081790511272	2	73625000	73737500	12500.0
15	67225000	67250000	15	67600000	67625000	0,255,255	321	167.006	157.459	196.627	164.501	1.04317266813e-12	9.60275528e-13	0.000832751401137	1.76059095436e-12	2	67237500	67600000	12500.0
15	73850000	73875000	15	73975000	74000000	0,255,255	321	154.923	166.846	197.764	174.252	1.04317266813e-12	9.60275528e-13	0.000832751401137	1.76059095436e-12	2	73850000	73975000	17677.6695297
10	97175000	97200000	10	97350000	97375000	0,255,255	320	138.423	126.114	136.661	156.22	2.01685861178e-25	1.45582324709e-25	3.41875285215e-25	2.72028085479e-12	5	97182500	97357500	45276.9256907
8	17450000	17475000	8	17550000	17575000	0,255,255	315	153.813	144.95	169.38	142.201	1.40136942256e-11	3.87458242567e-24	2.26475070163e-11	9.02274146531e-24	3	17454166	17570833	18633.8998125
8	30075000	30100000	8	30400000	30425000	0,255,255	315	110.52	144.3	160.227	175.446	3.41282014566e-40	3.87458242567e-24	2.26475070163e-11	2.33891349118e-11	5	30057500	30422500	31622.7766017
9	129700000	129725000	9	129950000	129975000	0,255,255	313	138.268	121.647	142.17	145.86	1.65938753846e-23	6.12905459616e-40	2.77445144993e-23	2.63159097703e-23	5	129717500	129952500	31622.7766017
1	109800000	109825000	1	109925000	109950000	0,255,255	313	144.342	142.596	162.578	170.97	1.65938753846e-23	1.35961369574e-23	5.07361747223e-11	5.28425855781e-11	2	109825000	109937500	12500.0
8	42275000	42300000	8	42500000	42525000	0,255,255	310	163.335	147.516	183.589	174.154	1.02555931481e-10	8.73182803326e-23	1.70387126069e-10	1.74974657501e-10	6	42287500	42525000	27950.8497187
1	110175000	110200000	1	110300000	110325000	0,255,255	310	142.049	128.114	148.26	130.488	1.04514853631e-22	8.73182803326e-23	1.76461630767e-22	1.55465967782e-22	3	110195833	110304166	18633.8998125
15	80850000	80875000	15	81050000	81075000	0,255,255	309	130.657	165.002	172.393	191.467	1.90981303844e-22	1.49678556409e-10	2.49268007708e-10	2.60629484909e-10	2	80862500	81075000	12500.0
20	60575000	60600000	20	60700000	60725000	0,255,255	308	152.398	143.597	159.27	164.536	3.57779202935e-22	3.16110500303e-22	3.74338582998e-10	3.8008498159e-10	3	60595833	60720833	18633.8998125
15	64700000	64725000	15	64950000	64975000	0,255,255	307	170.697	147.615	170.234	172.851	3.33581914338e-10	5.78292782879e-22	5.45821252691e-10	5.74255197862e-10	3	64704166	64954166	18633.8998125
5	149200000	149225000	5	149350000	149375000	0,255,255	305	171.044	134.112	133.169	158.368	7.25707625617e-10	1.96938483764e-21	3.88645619844e-21	1.26425016962e-09	4	149225000	149350000	17677.6695297
8	67350000	67375000	8	67500000	67525000	0,255,255	304	166.039	125.555	155.922	130.385	1.06333669024e-09	3.58541432555e-21	1.8041281802e-09	6.19876401219e-21	3	67362500	67545833	41666.6666667
6	43725000	43750000	6	44025000	44050000	0,255,255	298	139.525	138.179	140.473	179.321	1.41421375882e-19	1.12794913211e-19	2.22957924962e-19	1.60736168751e-08	2	43725000	44037500	12500.0
2	113500000	113525000	2	113625000	113650000	0,255,255	296	126.061	126.013	172.315	118.454	4.5320509168e-19	3.55468735268e-19	3.34761648209e-08	3.459641832e-33	5	113512500	113657500	55000.0
9	116850000	116875000	9	117025000	117050000	0,255,255	294	122.629	118.435	134.464	144.364	1.48501544414e-18	5.01313139641e-33	2.19387204925e-18	2.23350624557e-18	4	116862500	117056250	25769.4101601
2	219150000	219175000	2	219250000	219275000	0,255,255	292	151.848	136.714	172.993	135.497	4.59392902714e-18	3.6695827745e-18	1.40315603926e-07	7.14041578454e-18	1	219162500	219262500	0
1	201225000	201250000	1	201325000	201350000	0,255,255	290	135.973	165.025	168.975	173.148	1.33647563081e-17	1.91362802812e-07	2.72178373314e-07	2.71285768422e-07	1	201237500	201337500	0
15	78250000	78275000	15	78525000	78550000	0,255,255	289	138.83	138.383	175.932	154.717	2.32289967677e-17	1.86125273334e-17	3.80957509279e-07	3.75690089023e-07	3	78270833	78529166	18633.8998125
12	113475000	113500000	12	113600000	113625000	0,255,255	289	161.439	139.016	138.623	161.08	2.43470045978e-07	1.86125273334e-17	3.64464604899e-17	3.75690089023e-07	1	113487500	113612500	0
10	99525000	99550000	10	99625000	99650000	0,255,255	289	138.836	140.18	157.906	148.951	2.32289967677e-17	1.86125273334e-17	3.80957509279e-07	3.99280960352e-17	1	99537500	99637500	0
7	5525000	5550000	7	5700000	5725000	0,255,255	286	132.502	120.985	128.116	165.139	1.20458078567e-16	3.05774608098e-30	1.89580519962e-16	1.01960684512e-06	4	5562500	5718750	50389.1109269
14	101125000	101150000	14	101300000	101325000	0,255,255	285	156.912	138.445	168.359	157.44	9.08580575184e-07	1.66696568063e-16	1.44436276025e-06	1.4187618494e-06	1	101137500	101312500	0
11	10650000	10675000	11	10750000	10775000	0,255,255	284	156.406	134.184	134.176	161.979	1.24731055721e-06	2.90568883342e-16	5.54009537506e-16	1.93161897967e-06	1	10662500	10762500	0
3	184125000	184150000	3	184225000	184250000	0,255,255	284	128.83	153.114	140.49	186.757	3.64485806743e-16	2.90568883342e-16	5.54009537506e-16	1.93161897967e-06	4	184106250	184250000	33657.2800446
3	46750000	46775000	3	46925000	46950000	0,255,255	282	137.141	133.705	157.169	141.857	1.05701748409e-15	8.45169318675e-16	3.7659349801e-06	1.83154944183e-15	4	46750000	46925000	17677.6695297
15	76475000	76500000	15	77125000	77150000	0,255,255	281	124.726	132.455	149.67	150.279	1.73535382828e-15	1.39115848265e-15	2.74376279457e-15	2.93353361024e-15	5	76482500	77147500	31622.7766017
19	33900000	33925000	19	34250000	34275000	0,255,255	280	141.628	98.4327	118.419	110.424	2.92832074139e-15	3.10666520701e-28	7.94933335184e-28	7.99829464376e-28	5	33927500	34242500	31622.7766017
1	21575000	21600000	1	21675000	21700000	0,255,255	280	136.434	130.63	149.117	139.501	2.92832074139e-15	2.36090678365e-15	4.55353316704e-15	4.98852034325e-15	2	21575000	21687500	12500.0
15	89425000	89450000	15	89700000	89725000	0,255,255	279	105.343	114.531	160.731	124.709	1.47603172358e-27	6.32906880416e-28	9.52593002592e-06	8.46023004423e-15	5	89447500	89732500	31622.7766017
4	3325000	3350000	4	3425000	3450000	0,255,255	279	135.558	142.207	145.503	158.747	4.93047388763e-15	3.96694435268e-15	7.64529281268e-15	9.07013057766e-06	1	3337500	3437500	0
11	118050000	118075000	11	118150000	118175000	0,255,255	278	136.403	147.622	169.208	146.949	8.07870057532e-15	6.55803633358e-15	1.26582953562e-05	1.37511425032e-14	1	118062500	118162500	0
11	73100000	73125000	11	73350000	73375000	0,255,255	276	140.65	135.573	141.211	177.772	2.19895066652e-14	1.83247208237e-14	3.53163150153e-14	2.25823068643e-05	3	73120833	73370833	18633.8998125
10	72300000	72325000	10	72500000	72525000	0,255,255	276	129.265	136.661	152.201	154.678	2.19895066652e-14	1.83247208237e-14	3.53163150153e-14	2.25823068643e-05	2	72337500	72512500	25000.0
19	2475000	2500000	19	2600000	2625000	0,255,255	274	135.158	132.466	151.602	153.045	5.94845356631e-14	4.97802824986e-14	9.55935220195e-14	9.71882727429e-14	3	2479166	2604166	18633.8998125
7	73025000	73050000	7	73125000	73150000	0,255,255	274	118.746	123.641	139.586	134.938	6.1426279075e-26	4.97802824986e-14	9.55935220195e-14	9.71882727429e-14	3	73020833	73129166	18633.8998125
20	47950000	47975000	20	48125000	48150000	0,255,255	273	124.362	119.298	154.933	131.457	9.82125177762e-14	5.61336708173e-26	5.3276306287e-05	1.56196675292e-13	3	47954166	48129166	18633.8998125
1	118075000	118100000	1	118200000	118225000	0,255,255	273	123.464	132.743	151.453	157.126	9.82125177762e-14	8.25194253469e-14	1.55311700339e-13	5.40600998483e-05	2	118075000	118212500	12500.0
16	67000000	67025000	16	67175000	67200000	0,255,255	272	130.088	132.723	159.448	155.633	1.60719896511e-13	1.36415946919e-13	7.07770282534e-05	7.05449160509e-05	4	67012500	67200000	27950.8497187
15	68825000	68850000	15	69175000	69200000	0,255,255	272	125.336	138.544	149.118	166.078	1.60719896511e-13	1.36415946919e-13	2.56779907596e-13	7.05449160509e-05	5	68847500	69187500	29154.7594742
15	69350000	69375000	15	69500000	69525000	0,255,255	271	124.606	148.555	171.927	156.101	2.64066377607e-13	2.2488374289e-13	9.27907569664e-05	9.27989052974e-05	2	69362500	69537500	25000.0
2	218650000	218675000	2	218850000	218875000	0,255,255	271	113.581	120.459	155.816	130.716	5.29441950149e-25	2.41265280746e-25	9.27907569664e-05	4.29509238826e-13	2	218662500	218875000	12500.0
1	157950000	157975000	1	158050000	158075000	0,255,255	271	135.228	133.468	142.809	147.813	2.64066377607e-13	2.2488374289e-13	4.23349675824e-13	4.29509238826e-13	5	157947500	158067500	31622.7766017
19	15525000	15550000	19	15650000	15675000	0,255,255	269	132.108	117.529	107.138	156.321	7.03037025089e-13	1.0253542733e-24	2.81909020014e-24	0.000158727005413	1	15537500	15662500	0
19	8200000	8225000	19	8300000	8325000	0,255,255	268	149.872	130.231	126.614	158.311	1.16550142962e-12	9.7035215988e-13	1.78872408522e-12	0.000206402704637	1	8212500	8312500	0
9	138850000	138875000	9	138975000	139000000	0,255,255	268	103.833	113.556	119.709	155.089	4.18170129648e-24	2.05015210466e-24	5.67391763998e-24	0.000206402704637	4	138875000	139000000	17677.6695297
8	11425000	11450000	8	11800000	11825000	0,255,255	268	91.083	118.84	134.482	144.948	1.46013563568e-38	2.05015210466e-24	1.78872408522e-12	1.78145113021e-12	4	11425000	11800000	17677.6695297
14	70075000	70100000	14	70175000	70200000	0,255,255	267	130.207	130.714	143.601	138.966	1.87248248591e-12	1.57409320859e-12	2.87194943741e-12	2.81626790044e-12	4	70068750	70187500	25769.4101601
5	10450000	10475000	5	10625000	10650000	0,255,255	267	145.157	123.199	156.503	129.819	1.87248248591e-12	1.57409320859e-12	0.00027518826111	2.81626790044e-12	3	10454166	10620833	18633.8998125
1	27425000	27450000	1	27600000	27625000	0,255,255	265	121.583	124.832	136.754	145.254	3.48542949588e-23	4.16436780505e-12	7.51870188356e-12	7.3253453768e-12	2	27437500	27600000	12500.0
8	124925000	124950000	8	125425000	125450000	0,255,255	261	123.204	113.39	112.932	157.635	3.29908519905e-11	2.87752100459e-22	7.18722476453e-22	0.00117934806475	1	124937500	125437500	0
9	136650000	136675000	9	136850000	136875000	0,255,255	260	126.59	115.824	135.025	127.9	5.17212120031e-11	5.64326606883e-22	8.19790189401e-11	7.40859058102e-11	4	136650000	136850000	17677.6695297
8	37225000	37250000	8	37525000	37550000	0,255,255	259	124.516	137.493	151.236	158.88	8.12550374108e-11	7.12440016372e-11	1.30305127523e-10	0.00189377828223	6	37241666	37558333	29462.7825494
17	42600000	42625000	17	42700000	42725000	0,255,255	258	116.912	114.841	124.073	135.12	4.22580658029e-21	2.1847814263e-21	1.98632258754e-10	1.86119020874e-10	1	42612500	42712500	0
4	2750000	2775000	4	2925000	2950000	0,255,255	257	130.18	121.969	137.185	149.152	1.86285310351e-10	1.71817397605e-10	3.08114965941e-10	2.84450887916e-10	1	2762500	2937500	0
8	101575000	101600000	8	101825000	101850000	0,255,255	256	117.415	99.1014	112.627	122.47	1.57321781022e-20	8.2643444227e-21	1.94615043704e-20	4.3188607873e-10	3	101579166	101829166	18633.8998125
1	43375000	43400000	1	43525000	43550000	0,255,255	256	132.419	123.445	128.502	134.654	2.86282606429e-10	2.63417580039e-10	4.73988767003e-10	4.3188607873e-10	2	43375000	43537500	12500.0
2	231950000	231975000	2	232050000	232075000	0,255,255	255	124.7	125.798	128.592	137.462	4.47176545184e-10	4.11762782973e-10	7.35812431839e-10	6.79106017086e-10	1	231962500	232062500	0
1	159750000	159775000	1	159850000	159875000	0,255,255	255	121.038	122.489	151.481	129.001	3.0268494631e-20	4.11762782973e-10	7.35812431839e-10	6.79106017086e-10	2	159762500	159875000	12500.0
17	55950000	55975000	17	56050000	56075000	0,255,255	254	130.925	125.004	135.831	129.368	6.78951178417e-10	6.30428005179e-10	1.1203426274e-09	1.03210326404e-09	3	55945833	56070833	18633.8998125
1	234850000	234875000	1	234975000	235000000	0,255,255	254	78.1342	118.392	144.941	148.145	5.27946217805e-33	3.1656089999e-20	1.1203426274e-09	1.03210326404e-09	3	234870833	234979166	18633.8998125
18	12725000	12750000	18	12925000	12950000	0,255,255	253	101.43	85.7711	106.551	98.5977	1.09214028614e-19	4.97440682255e-33	1.3394215669e-19	1.56621258194e-19	6	12737500	12925000	27950.8497187
11	34175000	34200000	11	34500000	34525000	0,255,255	253	91.8395	91.9626	108.699	114.611	1.05868831464e-32	4.97440682255e-33	1.3394215669e-19	1.56621258194e-19	4	34175000	34500000	17677.6695297
2	64850000	64875000	2	65075000	65100000	0,255,255	253	102.844	109.581	124.665	148.539	1.09214028614e-19	6.02910322326e-20	1.69369622931e-09	1.56574676362e-09	7	64844642	65094642	53571.4285714
12	110025000	110050000	12	110200000	110225000	0,255,255	252	117.622	136.468	153.102	164.169	2.05111688785e-19	1.48125872405e-09	2.58156126992e-09	0.00839234081649	1	110037500	110212500	0
15	74925000	74950000	15	75225000	75250000	0,255,255	251	119.603	128.1	156.679	141.387	3.78400282706e-19	2.27857977571e-09	0.0109561131349	3.62930071732e-09	3	74929166	75245833	18633.8998125
2	101650000	101675000	2	101750000	101775000	0,255,255	250	114.777	116.952	130.174	124.482	7.32808981962e-19	4.41356168257e-19	6.14969736384e-09	5.49110378608e-09	3	101645833	101754166	18633.8998125
17	75075000	75100000	17	75225000	75250000	0,255,255	249	126.685	110.249	118.863	112.242	5.677894527e-09	8.39325247192e-19	1.78016817627e-18	2.1406218088e-18	2	75087500	75225000	12500.0
8	125025000	125050000	8	125425000	125450000	0,255,255	249	130.194	117.382	123.535	150.294	5.677894527e-09	8.39325247192e-19	9.1589572988e-09	8.35518612641e-09	1	125037500	125437500	0
8	101150000	101175000	8	101525000	101550000	0,255,255	247	99.1673	82.9826	98.3574	103.874	5.12575088346e-18	9.08651726059e-31	6.37527546073e-18	7.75712039274e-18	3	101170833	101545833	18633.8998125
8	126125000	126150000	8	126650000	126675000	0,255,255	247	108.531	105.96	133.706	122.547	5.12575088346e-18	3.066009117e-18	2.08143968756e-08	1.93869466863e-08	4	126131250	126681250	31868.87196
17	76475000	76500000	17	76700000	76725000	0,255,255	246	126.496	115.458	135.662	131.506	1.92075053826e-08	5.51333720482e-18	3.02750948784e-08	2.89695650668e-08	2	76487500	76700000	12500.0
3	14825000	14850000	3	14950000	14975000	0,255,255	246	133.081	117.951	127.055	131.318	1.92075053826e-08	5.51333720482e-18	3.02750948784e-08	2.89695650668e-08	2	14837500	14950000	12500.0
1	19225000	19250000	1	19400000	19425000	0,255,255	246	110.398	110.799	136.135	124.816	9.35725853123e-18	5.51333720482e-18	3.02750948784e-08	2.89695650668e-08	5	19222500	19417500	31622.7766017
16	22200000	22225000	16	22300000	22325000	0,255,255	245	138.638	99.6994	116.017	112.134	2.84800374565e-08	1.00957626679e-17	2.10167043096e-17	2.44631928536e-17	1	22212500	22312500	0
15	74225000	74250000	15	74600000	74625000	0,255,255	245	96.8571	118.529	113.484	161.104	1.30097166747e-29	1.00957626679e-17	2.10167043096e-17	0.031843095983	2	74250000	74612500	12500.0
1	227925000	227950000	1	228125000	228150000	0,255,255	245	122.355	111.33	122.326	124.485	2.84800374565e-08	1.00957626679e-17	4.4872302644e-08	4.31605412718e-08	3	227954166	228129166	18633.8998125
22	35725000	35750000	22	35975000	36000000	0,255,255	244	123.219	106.759	117.129	132.086	4.08374258831e-08	1.87663980697e-17	3.78370593754e-17	6.24937973097e-08	2	35737500	36000000	12500.0
1	27425000	27450000	1	27700000	27725000	0,255,255	244	99.3916	103.806	120.287	120.181	3.19422288184e-17	1.87663980697e-17	3.78370593754e-17	4.61233955208e-17	2	27437500	27725000	12500.0
1	45275000	45300000	1	45450000	45475000	0,255,255	242	122.033	107.479	108.323	127.077	8.68491929946e-08	6.28071716102e-17	1.22579106152e-16	1.3315708515e-07	3	45270833	45470833	18633.8998125
17	6950000	6975000	17	7050000	7075000	0,255,255	240	114.507	114.05	140.231	112.581	3.45264532026e-16	2.06809593932e-16	3.03548692915e-07	4.83925088501e-16	2	6950000	7050000	17677.6695297
15	76100000	76125000	15	76425000	76450000	0,255,255	240	103.245	104.848	110.466	122.744	3.45264532026e-16	2.06809593932e-16	4.00802297776e-16	2.82720007478e-07	1	76112500	76437500	0
17	46750000	46775000	17	46850000	46875000	0,255,255	239	114.677	126.405	131.521	142.592	6.1649514451e-16	2.62303415491e-07	4.36640421223e-07	4.01805125203e-07	2	46750000	46862500	12500.0
15	80725000	80750000	15	81050000	81075000	0,255,255	239	97.6929	127.872	134.749	136.47	6.1649514451e-16	2.62303415491e-07	4.36640421223e-07	4.01805125203e-07	2	80750000	81062500	12500.0
14	69375000	69400000	14	69550000	69575000	0,255,255	239	106.802	107.342	121.166	135.097	6.1649514451e-16	3.73980923066e-16	7.09503018171e-16	4.01805125203e-07	3	69370833	69554166	18633.8998125
8	124825000	124850000	8	125425000	125450000	0,255,255	239	93.622	108.899	109.369	156.732	1.6832752347e-27	3.73980923066e-16	7.09503018171e-16	0.0865914437911	5	124807500	125447500	31622.7766017
2	27050000	27075000	2	27150000	27175000	0,255,255	239	113.001	122.561	138.298	124.408	6.1649514451e-16	2.62303415491e-07	4.36640421223e-07	4.01805125203e-07	1	27062500	27162500	0
6	35525000	35550000	6	35700000	35725000	0,255,255	238	107.353	105.461	116.024	128.699	1.09925731933e-15	6.66044839301e-16	1.29967049645e-15	5.75115421986e-07	5	35527500	35717500	40311.2887415
6	36575000	36600000	6	36700000	36725000	0,255,255	238	122.937	114.381	147.619	114.362	3.84537479839e-07	6.66044839301e-16	6.19082372049e-07	1.54378344345e-15	1	36587500	36712500	0
1	112025000	112050000	1	112275000	112300000	0,255,255	238	111.253	104.198	135.095	111.887	1.09925731933e-15	6.66044839301e-16	6.19082372049e-07	1.54378344345e-15	2	112025000	112287500	12500.0
17	1950000	1975000	17	2125000	2150000	0,255,255	237	108.613	102.873	139.305	111.889	1.88561541226e-15	1.17024376924e-15	8.89181920139e-07	2.69682779026e-15	3	1962500	2162500	25000.0
11	72175000	72200000	11	72350000	72375000	0,255,255	237	116.3	107.769	148.244	122.217	1.88561541226e-15	1.17024376924e-15	8.89181920139e-07	8.30218598458e-07	2	72187500	72375000	12500.0
7	73475000	73500000	7	73575000	73600000	0,255,255	237	113.69	113.557	125.003	117.217	1.88561541226e-15	1.17024376924e-15	8.89181920139e-07	2.69682779026e-15	2	73487500	73600000	12500.0
5	134900000	134925000	5	135150000	135175000	0,255,255	237	111.458	107.235	126.339	109.112	1.88561541226e-15	1.17024376924e-15	8.89181920139e-07	2.69682779026e-15	4	134912500	135168750	25769.4101601
1	33350000	33375000	1	33525000	33550000	0,255,255	236	122.691	106.92	121.375	120.534	7.81932997474e-07	2.04341100197e-15	3.99971601218e-15	4.54514929835e-15	3	33370833	33545833	18633.8998125
1	111050000	111075000	1	111150000	111175000	0,255,255	236	121.199	116.108	115.746	125.77	3.29824628402e-15	2.04341100197e-15	3.99971601218e-15	1.19782858052e-06	1	111062500	111162500	0
5	131150000	131175000	5	131325000	131350000	0,255,255	235	116.524	115.031	136.224	134.797	5.86034430338e-15	3.74407209433e-15	1.7798509712e-06	1.69613074504e-06	2	131150000	131337500	12500.0
12	96450000	96475000	12	96600000	96625000	0,255,255	234	114.34	108.847	120.51	129.909	1.02256496027e-14	6.68619172026e-15	1.28680248691e-14	2.41944189471e-06	3	96454166	96620833	18633.8998125
4	2250000	2275000	4	2425000	2450000	0,255,255	234	119.85	116.292	140.48	124.357	1.02256496027e-14	6.68619172026e-15	2.53548514594e-06	2.41944189471e-06	2	2250000	2437500	12500.0
3	45975000	46000000	3	46100000	46125000	0,255,255	234	119.344	107.089	114.525	120.797	1.02256496027e-14	6.68619172026e-15	1.28680248691e-14	1.50070759549e-14	1	45987500	46112500	0
11	75600000	75625000	11	75850000	75875000	0,255,255	233	86.4563	86.57	104.685	96.7696	1.98476852512e-25	9.76981704767e-26	2.23286415049e-14	2.45297614127e-25	3	75612500	75862500	25000.0
11	117700000	117725000	11	117925000	117950000	0,255,255	233	105.185	106.583	144.426	122.54	1.78203283534e-14	1.16607960354e-14	3.59153922587e-06	3.46488742334e-06	4	117700000	117925000	17677.6695297
2	9275000	9300000	2	9475000	9500000	0,255,255	233	115.985	108.969	125.793	123.431	1.78203283534e-14	1.16607960354e-14	3.59153922587e-06	3.46488742334e-06	4	9281250	9493750	31868.87196
11	118250000	118275000	11	118350000	118375000	0,255,255	232	113.399	116.723	127.404	125.694	3.14469465164e-14	2.08058776378e-14	5.14616095395e-06	4.88629788343e-06	3	118254166	118362500	30046.2606289
1	47875000	47900000	1	48175000	48200000	0,255,255	232	104.424	98.5899	101.119	125.228	3.14469465164e-14	2.08058776378e-14	3.93922709233e-14	4.88629788343e-06	3	47887500	48187500	25000.0
20	39600000	39625000	20	39700000	39725000	0,255,255	231	123.099	104.327	127.078	101.434	4.47510326601e-06	3.59469776931e-14	7.24088962511e-06	7.77619185704e-14	2	39612500	39725000	12500.0
17	61500000	61525000	17	61675000	61700000	0,255,255	231	124.117	106.424	136.738	111.098	4.47510326601e-06	3.59469776931e-14	7.24088962511e-06	7.77619185704e-14	2	61512500	61675000	12500.0
14	103550000	103575000	14	103750000	103775000	0,255,255	231	120.697	114.977	132.939	134.768	5.42145556296e-14	3.59469776931e-14	7.24088962511e-06	6.85412414851e-06	3	103554166	103754166	18633.8998125
12	117450000	117475000	12	117550000	117575000	0,255,255	231	119.31	106.417	114.162	119.702	5.42145556296e-14	3.59469776931e-14	6.81163878497e-14	7.77619185704e-14	2	117462500	117575000	12500.0
10	104675000	104700000	10	104800000	104825000	0,255,255	231	106.239	108.781	118.414	130.801	5.42145556296e-14	3.59469776931e-14	6.81163878497e-14	6.85412414851e-06	2	104687500	104825000	12500.0
1	94075000	94100000	1	94275000	94300000	0,255,255	231	112.687	97.5288	114.102	112.304	5.42145556296e-14	3.59469776931e-14	6.81163878497e-14	7.77619185704e-14	4	94100000	94300000	17677.6695297
19	2650000	2675000	19	2750000	2775000	0,255,255	230	112.599	115.469	135.921	119.005	9.15884912204e-14	6.14599585494e-14	1.00173967122e-05	1.3217095993e-13	2	2650000	2762500	12500.0
19	39700000	39725000	19	39800000	39825000	0,255,255	230	113.173	118.012	128.468	121.447	9.15884912204e-14	6.14599585494e-14	1.00173967122e-05	1.3217095993e-13	1	39712500	39812500	0
12	109950000	109975000	12	110200000	110225000	0,255,255	230	119.234	113.291	114.228	136.141	9.15884912204e-14	6.14599585494e-14	1.17590069856e-13	9.40108907866e-06	2	109950000	110212500	12500.0
5	32475000	32500000	5	32575000	32600000	0,255,255	230	120.399	106.366	115.737	122.893	9.15884912204e-14	6.14599585494e-14	1.17590069856e-13	9.40108907866e-06	2	32487500	32600000	12500.0
3	52875000	52900000	3	53100000	53125000	0,255,255	230	121.664	111.878	111.064	140.803	9.15884912204e-14	6.14599585494e-14	1.17590069856e-13	9.40108907866e-06	2	52887500	53100000	12500.0
1	40275000	40300000	1	40425000	40450000	0,255,255	230	108.671	115.776	148.827	113.029	9.15884912204e-14	6.14599585494e-14	1.00173967122e-05	1.3217095993e-13	2	40287500	40450000	12500.0
1	110725000	110750000	1	110975000	111000000	0,255,255	230	93.8155	118.911	146.324	130.082	2.1880790384e-24	6.14599585494e-14	1.00173967122e-05	9.40108907866e-06	4	110731250	111018750	31868.87196
7	137575000	137600000	7	137675000	137700000	0,255,255	229	123.537	98.0668	109.515	107.044	8.59499993251e-06	1.06767283548e-13	2.01060330082e-13	2.24585839081e-13	1	137587500	137687500	0
2	70525000	70550000	2	70850000	70875000	0,255,255	229	108.443	80.2479	100.378	89.9746	1.57563986034e-13	2.33539307439e-24	2.01060330082e-13	5.99589678791e-24	6	70550000	70862500	27950.8497187
17	25975000	26000000	17	26075000	26100000	0,255,255	228	116.307	112.098	122.713	123.264	2.61600931837e-13	1.81969586647e-13	1.8957252102e-05	1.81627253529e-05	1	25987500	26087500	0
15	80175000	80200000	15	80450000	80475000	0,255,255	228	104.77	115.432	121.212	147.331	2.61600931837e-13	1.81969586647e-13	3.40821764463e-13	1.81627253529e-05	1	80187500	80462500	0
12	52975000	53000000	12	53250000	53275000	0,255,255	228	96.3758	100.446	112.716	122.563	9.9927095578e-24	1.81969586647e-13	3.40821764463e-13	1.81627253529e-05	3	52970833	53254166	18633.8998125
6	159425000	159450000	6	159525000	159550000	0,255,255	228	125.353	105.454	111.54	120.319	1.1922755e-05	1.81969586647e-13	3.40821764463e-13	3.87528545902e-13	2	159425000	159537500	12500.0
1	203300000	203325000	1	203425000	203450000	0,255,255	228	108.126	108.291	122.219	120.108	2.61600931837e-13	1.81969586647e-13	1.8957252102e-05	3.87528545902e-13	4	203318750	203437500	25769.4101601
19	42600000	42625000	19	42800000	42825000	0,255,255	227	112.78	113.703	145.046	118.539	4.53553717359e-13	3.16946685459e-13	2.60882634086e-05	6.7217289329e-13	2	42612500	42800000	12500.0
11	47975000	48000000	11	48100000	48125000	0,255,255	227	111.242	122.652	140.51	140.203	4.53553717359e-13	1.72159419186e-05	2.60882634086e-05	2.47898892071e-05	3	47979166	48129166	18633.8998125
10	103350000	103375000	10	103525000	103550000	0,255,255	227	90.8675	79.1389	95.0184	96.0786	2.02531217593e-23	1.05735943519e-23	2.23294274209e-23	2.52287127976e-23	3	103379166	103529166	18633.8998125
8	99175000	99200000	8	99450000	99475000	0,255,255	227	113.879	102.395	146.596	97.0956	4.53553717359e-13	3.16946685459e-13	2.60882634086e-05	6.7217289329e-13	4	99175000	99475000	17677.6695297
12	109050000	109075000	12	109175000	109200000	0,255,255	226	104.033	118.256	134.607	132.462	7.60249773384e-13	5.43851381228e-13	3.56590423489e-05	3.3881973001e-05	2	109075000	109187500	12500.0
8	8900000	8925000	8	9175000	9200000	0,255,255	226	117.154	111.499	140.344	125.662	7.60249773384e-13	5.43851381228e-13	3.56590423489e-05	3.3881973001e-05	2	8900000	9187500	12500.0
8	70850000	70875000	8	70975000	71000000	0,255,255	226	106.282	113.677	124.118	130.461	7.60249773384e-13	5.43851381228e-13	3.56590423489e-05	3.3881973001e-05	4	70862500	70993750	25769.4101601
17	4625000	4650000	17	4775000	4800000	0,255,255	225	106.243	114.736	119.297	129.402	1.27340409834e-12	9.30484675853e-13	1.75566689253e-12	4.58570779929e-05	2	4625000	4787500	12500.0
17	17250000	17275000	17	17525000	17550000	0,255,255	225	112.674	94.729	124.465	98.7174	1.27340409834e-12	4.92765518121e-23	4.83380136182e-05	1.98729038542e-12	2	17262500	17550000	12500.0
14	70275000	70300000	14	70475000	70500000	0,255,255	225	99.5696	98.7564	106.544	114.36	1.27340409834e-12	9.30484675853e-13	1.75566689253e-12	1.98729038542e-12	2	70287500	70500000	12500.0
